UTC_Timestamp,x_ecef,y_ecef,z_ecef,x_eci,y_eci,z_eci,longitude,latitude,altitude,vx_eci,vy_eci,vz_eci,hora,minuto,segundo,dia,mes,year,ADM_status,EPS_status,HEATER_status,ADCS_status,PAYLOAD_status,ADM_resetS,EPS_resetS,ADCS_resetS,ADCS_resetH,COMMS_resetH,CDHS_reset,EPS_temperature,state_charge,battery_voltage,average_current,remaining_capacity,average_power,state_health,CH1_voltage,CH1_current,CH2_voltage,CH2_current,CH3_voltage,CH3_current,ADCS_current,COMMS_current,PAYLOAD_current,HEATER_current,fault_flags,communication_flags,transmission_flags_EPS,gyro_X,gyro_Y,gyro_Z,mag_X,mag_Y,mag_Z,ADC1_CH1,ADC1_CH2,ADC1_CH3,ADC1_CH4,ADC1_CH5,ADC1_CH6,ADC2_CH1,ADC2_CH2,ADC2_CH3,ADC2_CH4,ADC2_CH5,ADC2_CH6,BNO055_temperature,ADCS_temperature1,transmission_flags_ADCS,package_counter,camera_mode,picture_counter,CDHS_CYCLE_TIME,CDHS_WDT,ADM_SOC_LIMIT,ADCS_SOC_LIMIT,COMMS_SOC_LIMIT,PLD_SOC_LIMIT,HEATER_CYCLE_TIME,HEATER_EMON_TIME,HEATER_EMOFF_TIME,ADM_CYCLE_TIME,ADM_BURN_TIME,ADM_MAX_CYCLES,ADM_WAIT_TIME1,ADM_WAIT_TIME2,ADM_ENABLE,COMMS_CYCLE_TIME,PLD_CYCLE_TIME,PLD_OP_MODE,CAM_RESOLUTION,CAM_EXPOSURE,CAM_SAVE_TIME,PLD_ENABLE
17:29:50 - 20/11/2020,4562787.854842513,-4621342.731508948,-1975381.6849849247,789.178825412422,-6445.686052280467,-1976.9427046690064,-45.3652933518339,-17.019183753641954,411.75756332751547,5.15103749899331,-1.07413980975837,5.573501285470598,2,27,34,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,8.17,100,4.26,141.74,1095.8,0.60239,82,4.3,361.07,4.27,131.96,4.27,1.22,0,70,0,0,16,31,31,-5.098,-6.6667,12.1569,-59.7681,51.1986,132.1813,0.62,0.14,0.26,0.76,0.16,0.57,0.54,0.16,0.25,0.79,0.13,0.6,12,12,15,57,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:30:00 - 20/11/2020,4606410.415527489,-4601541.740403034,-1919418.9742531583,840.6378182490645,-6456.015975965034,-1921.0825338138447,-44.969705043452485,-16.523603607922013,411.61169889849333,5.1406574447672355,-0.9918443686937866,5.598439156290428,2,27,44,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,8.17,100,4.28,213.83,1099.71,0.91398,83,4.29,277.37,4.25,133.19,4.27,1.22,0,69,0,0,16,31,31,-5.098,-6.6667,12.1569,-58.6969,52.9839,139.1241,0.53,1.11,0.08,0.27,0.14,0.1,0.63,1.09,0.09,0.27,0.1,0.08,13,12,15,58,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:30:10 - 20/11/2020,4649477.319420674,-4581219.410734165,-1863210.5172561212,891.9897537342557,-6465.5225218014775,-1864.976398403949,-44.576324635191796,-16.027073969647322,411.4678409176385,5.129605955218912,-0.9094422196402192,5.6226521300152035,2,27,54,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,8.17,100,4.27,189.39,1104.59,0.80596,83,4.3,327.47,4.25,133.19,4.27,1.22,0,72,0,0,16,31,31,-4.3137,-6.6667,12.1569,-59.4507,53.3806,130.5028,0.09,0.17,0.69,0.19,0.27,0.97,0.12,0.19,0.65,0.22,0.23,0.98,13,12,15,59,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:30:20 - 20/11/2020,4691983.477382513,-4560377.642235324,-1806763.943507697,943.2277177605149,-6474.204299094109,-1808.6319214451937,-44.18507823662324,-15.529632601495916,411.3260415517492,5.117913547219125,-0.8268875841308111,5.64616309650649,2,28,4,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,8.17,100,4.28,273.7,1107.53,1.1715499999999999,83,4.29,284.7,4.25,133.19,4.27,1.22,0,67,0,0,16,31,31,-4.3137,-6.6667,12.1569,-60.1251,53.7377,136.3012,1.33,0.03,0.31,0.23,0.1,0.18,1.37,0.01,0.28,0.17,0.09,0.16,13,12,15,60,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:30:30 - 20/11/2020,4733924.389578918,-4539018.150243317,-1750086.2359512995,994.345391326,-6482.060222417516,-1752.0560698300949,-43.79588806182881,-15.031310778471799,411.18635014284587,5.105549710265219,-0.7442720236366631,5.668926280863597,2,28,14,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,8.17,100,4.25,24.44,1105.57,0.09971,83,4.29,246.21,4.23,131.96,4.25,2.44,0,78,0,0,16,31,31,-4.3137,-6.6667,12.1569,-58.3795,51.9524,135.3857,0.21,1.07,0.36,0.17,0.26,0.38,0.22,1.13,0.34,0.17,0.21,0.38,13,12,15,61,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:30:40 - 20/11/2020,4775295.616115994,-4517142.701354938,-1693184.404279535,1045.3363791141635,-6489.089236903507,-1695.2558410136971,-43.408677186857,-14.532139284929647,411.04881495928765,5.092529699736027,-0.6615497590884464,5.690987460870865,2,28,24,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,8.17,100,4.26,135.63,1096.77,0.43206,83,4.29,232.16,4.23,133.19,4.25,1.22,0,67,0,0,16,31,31,-4.3137,-6.6667,12.1569,-60.8789,51.2779,131.4183,0.17,0.21,0.25,0.93,0.19,0.67,0.18,0.22,0.25,0.97,0.16,0.66,13,13,15,62,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:30:50 - 20/11/2020,4816092.288465608,-4494753.386699538,-1636066.174985974,1096.1938279796425,-6495.290409766265,-1638.2389496925034,-43.02337415962209,-14.032154474970458,410.91348479473123,5.078868779885156,-0.5787055338315493,5.712308490209777,2,28,34,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,8.17,100,4.26,157.62,1102.64,0.67302,83,4.3,379.4,4.27,131.96,4.29,1.22,0,75,0,0,16,31,31,-3.5294,-6.6667,12.1569,-59.8077,55.8404,138.056,0.98,0.7,0.14,0.31,0.21,0.05,1.02,0.71,0.14,0.31,0.16,0.05,13,13,15,63,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:31:00 - 20/11/2020,4856310.108424059,-4471852.094032524,-1578738.6167847442,1146.911418859452,-6500.66294563865,-1581.0124620772724,-42.639903630188094,-13.531386241460298,410.78040562550257,5.0645669532299955,-0.49581564660563965,5.7328970022450125,2,28,44,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,8.17,100,4.27,195.5,1107.53,0.78104,83,4.29,309.75,4.25,133.19,4.27,1.22,0,62,0,0,16,31,31,-3.5294,-6.6667,12.1569,-60.1251,51.9524,133.3257,0.14,0.27,0.84,0.03,0.3,0.87,0.16,0.27,0.83,0.03,0.25,0.87,13,13,15,64,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:31:10 - 20/11/2020,4895944.839298834,-4448440.761828895,-1521208.8226795641,1197.4828937224956,-6505.206018687539,-1523.583429163909,-42.25819102438011,-13.029864045553756,410.6496222897135,5.049624218086097,-0.41280380104723163,5.75276825468452,2,28,54,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,8.17,100,4.28,235.83,1111.44,1.08847,0,4.3,387.34,4.27,133.19,4.29,1.22,0,67,0,0,16,31,31,-3.5294,-7.451,12.1569,-60.8789,53.7377,136.3012,1.14,0.05,0.35,0.62,0.12,0.19,1.04,0.06,0.35,0.74,0.09,0.26,13,13,15,65,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:31:20 - 20/11/2020,4934991.837830866,-4424521.671711332,-1463484.6071870993,1247.9013688388272,-6508.919108263114,-1465.95968785276,-41.87816709950177,-12.52762300260368,410.52118000393824,5.034010064200048,-0.329807335918221,5.771891733642835,2,29,4,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,8.17,100,4.26,81.87,1105.57,0.13294,83,4.27,161.9,4.23,133.19,4.23,1.22,0,73,0,0,16,31,31,-3.5294,-7.451,12.1569,-60.4822,53.3806,135.996,0.21,1.2,0.14,0.18,0.26,0.21,0.21,1.31,0.08,0.21,0.22,0.25,13,13,15,66,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:31:30 - 20/11/2020,4973447.01224796,-4400096.882313415,-1405573.1165839038,1298.1606471783418,-6511.801632778901,-1408.148357891227,-41.49975869346379,-12.024691793372508,410.39512118542194,5.017785525306113,-0.24670417475115056,5.790282698737262,2,29,14,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,8.93,100,4.28,202.83,1100.68,0.64809,83,4.29,262.1,4.25,134.41,4.25,1.22,0,71,0,0,16,31,31,-3.5294,-7.451,12.1569,-61.6327,51.635,132.105,0.03,0.25,0.47,0.79,0.19,0.74,0.03,0.26,0.45,0.79,0.17,0.76,13,13,15,67,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:31:40 - 20/11/2020,5011306.333011246,-4375168.50324,-1347481.518941398,1348.2544401250966,-6513.853239575919,-1350.1565895809551,-41.1228933422567,-11.521098722585771,410.2714870539224,5.000889568806166,-0.1635858774758955,5.8079411510024554,2,29,24,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,8.93,100,4.26,156.4,1110.46,0.66471,83,4.29,276.15,4.25,133.19,4.27,1.22,0,70,0,0,16,31,31,-2.7451,-7.451,12.1569,-60.8789,55.1659,137.9034,1.29,0.32,0.18,0.3,0.25,0.05,1.29,0.34,0.17,0.3,0.19,0.05,13,13,15,68,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:31:50 - 20/11/2020,5048565.3874449,-4349739.004498582,-1289217.707718541,1398.1760165127737,-6515.073576018795,-1291.9922580992506,-40.74750376697657,-11.016877827155186,410.15031906164626,4.983352717515044,-0.08046770486555534,5.824844205518417,2,29,34,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,8.93,100,4.27,196.73,1109.48,0.83504,83,4.3,313.42,4.25,133.19,4.27,1.22,0,69,0,0,16,31,31,-2.7451,-6.6667,12.1569,-60.2045,53.7377,132.9442,0.18,0.54,0.84,0.04,0.28,0.69,0.18,0.53,0.85,0.03,0.23,0.71,14,13,15,69,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:32:00 - 20/11/2020,5085220.440098052,-4323810.509570518,-1230788.6630353702,1447.9192860746548,-6515.462518449944,-1233.6623535996898,-40.37351725140639,-10.512054704230922,410.0316554176267,4.965190228683924,0.00269612127743678,5.841014751551308,2,29,44,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,8.93,100,4.25,197.95,1101.66,0.84335,83,4.3,340.91,4.27,131.96,4.27,1.22,0,69,0,0,16,31,31,-2.7451,-6.6667,12.1569,-62.6642,52.3095,134.3938,0.72,0.09,0.34,1.0,0.1,0.26,0.67,0.1,0.32,1.02,0.09,0.26,14,13,15,70,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:32:30 - 20/11/2020,5191521.156052634,-4243056.030414833,-1054586.819750852,1596.0148411993905,-6511.640279751282,-1057.7556428915468,-39.25929976793233,-8.994280151960494,409.69106677955295,4.906918459208644,0.2521105359838082,5.8850016622818355,2,30,14,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,8.93,100,4.28,199.17,1110.46,0.85166,83,4.29,282.26,4.25,133.19,4.27,1.22,0,75,0,0,16,31,31,-2.7451,-6.6667,12.9412,-63.7354,53.0632,136.0723,1.36,0.1,0.18,0.25,0.25,0.05,1.4,0.06,0.18,0.25,0.19,0.05,14,13,15,73,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:49:20 - 20/11/2020,5228470.946555892,379507.13329939434,4301730.953500721,4612.033211989756,-2507.794564763422,4292.544642431748,4.151517880387053,39.549407419594175,411.77689063493347,0.40277555914320723,6.796187138717652,3.530540198231543,2,47,4,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,14.96,100,4.24,0.0,1149.56,0.0,86,4.29,258.43,4.23,133.19,4.25,1.22,0,70,0,0,16,31,31,-2.7451,-3.5294,13.7255,-59.9268,52.0714,120.8133,0.87,0.0,0.0,0.82,0.0,0.04,0.83,0.0,0.0,0.87,0.0,0.0,17,15,15,174,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:49:50 - 20/11/2020,5126439.519524964,545972.0011993975,4405173.542729836,4621.465647028888,-2302.5077146825975,4395.96806072802,6.079154552198732,40.69157627332831,412.0635645262804,0.22601025308270195,6.888300837767158,3.363708889734628,2,47,34,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,14.96,100,4.28,273.7,1151.52,1.1715499999999999,86,4.3,375.73,4.27,131.96,4.27,1.22,0,66,0,0,16,31,31,-1.9608,-4.3137,13.7255,-59.5697,53.1823,120.8133,1.14,0.44,0.0,0.0,0.14,0.0,1.19,0.4,0.0,0.0,0.1,0.0,17,15,15,177,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:50:10 - 20/11/2020,5055558.30945922,656866.1248516749,4471323.4253807785,4624.805494192702,-2164.166171792131,4462.111028899563,7.402939441518163,41.43211580130464,412.25258405394015,0.10800438265844421,6.945310571302013,3.250337128323759,2,47,54,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,14.96,100,4.24,-29.33,1150.54,-0.12462999999999999,87,4.27,219.94,4.23,133.19,4.25,1.22,0,77,0,0,16,31,31,-1.1765,-4.3137,13.7255,-62.1088,56.0388,119.7452,0.69,0.0,0.0,0.96,0.0,0.0,0.72,0.0,0.0,0.91,0.0,0.0,17,15,15,179,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:50:20 - 20/11/2020,5019272.815542247,712270.0664347626,4503542.208846553,4625.590214204193,-2094.5764297804735,4494.328151733382,8.076746211415804,41.79580919863304,412.346295309945,0.048925283115614115,6.97244984759623,3.1930181851614656,2,48,4,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,14.96,100,4.24,-57.43,1152.49,-0.24511000000000002,87,4.25,62.32,4.21,134.41,4.21,1.22,0,72,0,0,16,31,31,-1.1765,-5.098,13.7255,-62.7832,54.2535,119.0585,0.0,0.57,0.0,0.0,0.0,0.05,0.0,0.56,0.03,0.0,0.0,0.05,17,15,15,180,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:50:30 - 20/11/2020,4982430.389960285,767636.5935704064,4535184.50242495,4625.784622256905,-2024.7196763734312,4525.969912634475,8.758618212169484,42.15497561762259,412.4393992259847,-0.010077449036990167,6.998734692213285,3.1352950068526484,2,48,14,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,14.96,100,4.22,-139.3,1152.49,-0.59409,87,4.23,3.67,4.2,133.19,4.2,1.22,0,66,0,0,16,31,31,-0.3922,-4.3137,13.7255,-66.3935,56.3958,120.1266,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.01,0.04,0.0,0.0,17,15,15,181,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:50:40 - 20/11/2020,4945035.376683043,822959.9273500255,4566246.526816878,4625.388765458717,-1954.6042608181808,4557.032611714926,9.448651169045021,42.50951052833754,412.53184147355614,-0.06908010563913937,7.02416510170854,3.077182848402517,2,48,24,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.34,100,4.22,-146.63,1152.49,-0.62317,87,0.61,1.22,4.2,134.41,4.2,1.22,0,71,0,0,16,31,31,-0.3922,-4.3137,13.7255,-63.8941,54.9676,119.7452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,15,15,182,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:51:00 - 20/11/2020,4868607.2053246815,933451.0006395524,4626613.381394631,4622.826507126977,-1813.6347161625358,4617.404323788902,10.853524613710182,43.204240458201866,412.71452180540564,-0.18711569365118744,7.072233741660556,2.959761068115317,2,48,44,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.34,100,4.21,-146.63,1152.49,-0.62317,87,0.45,1.22,4.18,134.41,4.2,1.22,0,63,0,0,16,31,31,0.3922,-4.3137,13.7255,-66.0365,53.8567,119.7452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,15,15,184,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:51:10 - 20/11/2020,4829583.3220350165,988606.7342677093,4655910.760694939,4620.66041363769,-1742.7980484174673,4646.705899121192,11.568527585733568,43.544214993287945,412.80465356389715,-0.246087601939788,7.094933016909171,2.9004972229709796,2,48,54,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.34,100,4.21,-146.63,1152.49,-0.62317,87,0.38,1.22,4.18,134.41,4.2,1.22,0,70,0,0,16,31,31,0.3922,-3.5294,13.7255,-65.6397,54.2535,119.0585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,15,15,185,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:51:20 - 20/11/2020,4790026.321805102,1043693.9304385773,4684612.241454297,4617.904763016252,-1671.73928930785,4675.4127209869575,12.291998645725865,43.87910877113238,412.89390885434113,-0.3050289162892108,7.116686316476128,2.840844395261728,2,49,4,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.34,100,4.21,-146.63,1152.49,-0.62317,87,0.34,1.22,4.18,134.41,4.2,1.22,0,72,0,0,16,31,31,0.3922,-3.5294,13.7255,-67.8218,53.4997,117.8378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,15,15,186,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:51:30 - 20/11/2020,4749940.986842493,1098706.5892104676,4712714.285759378,4614.559922986689,-1600.467245726853,4703.521311016718,13.024004620775589,44.20880761745884,412.98223622512353,-0.36390913216106385,7.137600456391403,2.7808483617529363,2,49,14,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.34,100,4.21,-146.63,1152.49,-0.62317,87,0.3,1.22,4.18,134.41,4.2,1.22,0,71,0,0,16,31,31,0.3922,-3.5294,14.5098,-65.6397,51.397,118.2956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,15,15,187,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:51:50 - 20/11/2020,4668205.186380427,1208483.6408412622,4767105.9283471275,4606.104435742659,-1457.3193566076761,4757.929531391196,14.51384663340316,44.852152428633666,413.1559039869951,-0.4815777935061024,7.176590825638529,2.659758004439349,2,49,34,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.34,100,4.21,-146.63,1152.49,-0.62317,87,0.25,1.22,4.18,134.41,4.2,1.22,0,68,0,0,16,31,31,-0.3922,-2.7451,14.5098,-65.2827,51.0002,118.2193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,15,15,189,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:52:00 - 20/11/2020,4626565.0473067975,1263235.384628805,4793388.488832858,4600.994920904497,-1385.462040275884,4784.222167120649,15.27177254705546,45.16555909176762,413.2411441732384,-0.5402899600547345,7.194743359318644,2.5987247152399444,2,49,44,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.34,100,4.21,-146.63,1152.49,-0.61901,87,0.21,1.22,4.18,134.41,4.2,1.22,0,67,0,0,16,31,31,-0.3922,-2.7451,14.5098,-62.7832,50.3258,117.8378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,15,15,190,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:52:10 - 20/11/2020,4584416.725625347,1317887.9555035178,4819057.859011198,4595.298359314906,-1313.4277654180128,4809.902749606875,16.03842121138413,45.473296222289044,413.3252571166558,-0.5989867972198081,7.211934668894315,2.537340584860959,2,49,54,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.34,100,4.21,-146.63,1152.49,-0.61901,87,0.09,1.22,4.18,134.41,4.2,1.22,0,69,0,0,16,31,31,-0.3922,-1.9608,14.5098,-65.2827,48.5405,117.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,15,15,191,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:52:20 - 20/11/2020,4541765.780444642,1372434.7116406707,4844110.563486545,4589.015607171078,-1241.2261932940803,4834.967854161766,16.81381233473401,45.77523944975602,413.4081942553306,-0.6575615098166268,7.228256317082107,2.475651391337258,2,50,4,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.34,100,4.21,-146.63,1152.49,-0.61901,87,0.05,1.22,4.18,136.24,4.2,1.22,0,71,0,0,16,31,31,-1.1765,-1.9608,14.5098,-62.4262,48.8579,117.6852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,15,15,192,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:52:30 - 20/11/2020,4498617.317564816,1426869.6770753309,4868543.516806789,4582.147368075754,-1168.8662373999837,4859.414353665683,17.597965697931468,46.07126717619622,413.4899089068249,-0.7160446069915296,7.243616751157428,2.41363424403931,2,50,14,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.34,100,4.21,-146.63,1152.49,-0.61901,87,0.04,1.22,4.18,134.41,4.2,1.22,0,71,0,0,16,31,31,-1.1765,-2.7451,14.5098,-63.8544,47.7867,117.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,15,15,193,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:52:40 - 20/11/2020,4454976.488528234,1481186.8807399655,4892353.702806529,4574.694589795576,-1096.3569332600982,4883.239281279207,18.390891530842,46.36125688298908,413.57035525493694,-0.7744513537658015,7.2580770070754035,2.3513120300902677,2,50,24,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.34,100,4.21,-146.63,1152.49,-0.61901,87,0.04,1.22,4.18,134.41,4.2,1.22,0,65,0,0,16,31,31,-1.9608,-1.9608,14.5098,-60.9979,52.4285,116.2356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,15,15,194,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:52:50 - 20/11/2020,4410849.025648843,1535379.7037248171,4915537.898820512,4566.658281205619,-1023.7080030534752,4906.439357417655,19.192580255062715,46.645081876753245,413.64948742443977,-0.8327664899433808,7.271591311820915,2.288684747984306,2,50,34,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.34,100,4.21,-146.63,1152.49,-0.61901,87,0.04,1.22,4.18,134.41,4.2,1.22,0,70,0,0,16,31,31,-1.9608,-2.7451,14.5098,-61.355,49.6117,117.6852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,15,15,195,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:53:00 - 20/11/2020,4366240.187848405,1589442.1911278388,4938093.25084367,4558.03937486458,-950.928558521072,4929.011745032059,20.00302109562374,46.92261844007674,413.72726144642195,-0.8909900201381807,7.2841901849850546,2.2257752844388317,2,50,44,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.71,100,4.21,-146.63,1152.49,-0.61901,87,0.02,1.22,4.18,134.41,4.2,1.22,0,66,0,0,16,31,31,-1.9608,-2.7451,14.5098,-61.355,51.7144,116.5408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,15,15,196,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:53:10 - 20/11/2020,4321155.277978241,1643368.3948199842,4960016.9751274455,4548.8390169800305,-878.0275129834419,4950.953668156157,20.82219214600454,47.19374237821089,413.8036342853475,-0.9490456565180176,7.295873633754493,2.1625836400373704,2,50,54,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.34,100,4.21,-146.63,1152.49,-0.61901,87,0.02,1.22,4.18,134.41,4.2,1.22,0,69,0,0,16,31,31,-1.9608,-3.5294,13.7255,-59.2126,50.6432,116.4645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,15,15,197,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:53:30 - 20/11/2020,4229580.34511884,1750786.2556137966,5001958.021888005,4528.69892838466,-731.8992781068349,4992.9345901374,22.486548059091252,47.716245005546405,413.9520064281188,-1.0648515976960868,7.316387440724185,2.0353614270887226,2,51,14,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.71,100,4.21,-146.63,1152.49,-0.61901,87,0.0,1.22,4.18,136.24,4.18,1.22,0,68,0,0,16,31,31,-1.9608,-3.5294,13.7255,-60.6409,55.6817,116.7697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,14,15,199,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:54:00 - 20/11/2020,4088788.6068522553,1910735.9729133747,5060064.698104302,4494.160121155388,-512.0298724251775,5051.10970304944,25.04720244629603,48.44876359606363,414.1630275888927,-1.2375073220401869,7.3401780598462985,1.8426215140371445,2,51,44,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.71,100,4.21,-146.63,1151.52,-0.61901,87,0.0,1.22,4.18,136.24,4.18,1.22,0,64,0,0,16,31,31,-1.1765,-4.3137,13.7255,-62.4262,54.9279,116.2356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,14,15,202,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:54:10 - 20/11/2020,4040966.340534195,1963714.291211515,5078142.372768253,4481.49868130068,-438.5967745620094,5069.2124770266355,25.917511262248276,48.67877628563419,414.230137516154,-1.294753976195772,7.34626217585139,1.7779045922158054,2,51,54,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.71,100,4.21,-146.63,1151.52,-0.61901,87,0.0,1.22,4.18,134.41,4.18,1.22,0,66,0,0,16,31,31,-1.1765,-4.3137,13.7255,-65.9571,55.6023,116.6171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,14,15,203,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
